Name,ID,Status,State,Farm,Date of colleciton,RectaTemp,16S copies,copy_log,copies,pre_abs,Bacteria,quality
Beef 360,Beef360,BRD,ID,Boise Valley Feeders,10/29/21,104.5,95435.93,3.42646476,2669.714128,1,P.multocida,Clean
Beef 361,Beef361,BRD,ID,Boise Valley Feeders,10/29/21,104.7,1334523.45,3.359386262,2287.632524,1,P.multocida,Clean
Beef 362,Beef362,BRD,ID,Boise Valley Feeders,10/29/21,105.2,1621922.58,2.278753601,190,0,P.multocida,Clean
Beef 364,Beef364,BRD,IN,Ault,11/10/21,102,4.47E+11,4.911629294,81588.56494,1,P.multocida,Clean
Beef 365,Beef365,BRD,IN,Ault,11/10/21,104.9,13760432.35,5.449680866,281631.2649,1,P.multocida,Clean
Beef 366,Beef366,Healthy,IN,Ault,11/10/21,102.9,10485683.16,5.016458919,103862.5352,1,P.multocida,Clean
Beef 367,Beef367,Healthy,IN,Ault,11/10/21,103.3,4185501.27,4.358131086,22810.30464,1,P.multocida,Clean
Beef 368,Beef368,Healthy,IN,Ault,11/10/21,103.3,4863032.5,4.257161181,18078.4495,1,P.multocida,Clean
Beef 369,Beef369,Healthy,IN,Ault,11/10/21,102.9,633220.19,2.278753601,190,0,P.multocida,Clean
Beef 37,Beef37,BRD,TX,Cactus,3/10/21,105.2,39044.04,5.20565036,160564.8066,1,P.multocida,Clean
Beef 370,Beef370,BRD,ID,Ault,11/17/21,,806478.34,3.448777134,2810.458225,1,P.multocida,Clean
Beef 371,Beef371,BRD,ID,Ault,11/17/21,,821663.2,3.966993661,9268.162964,1,P.multocida,Clean
Beef 372,Beef372,BRD,ID,Ault,11/17/21,,338434.48,3.296168031,1977.734688,1,P.multocida,Clean
Beef 373,Beef373,Healthy,ID,Ault,11/17/21,,1125436.56,3.533056332,3412.371704,1,P.multocida,Clean
Beef 374,Beef374,Healthy,ID,Ault,11/17/21,,1592085.54,3.599483532,3976.34018,1,P.multocida,Clean
Beef 375,Beef375,Healthy,ID,Ault,11/17/21,,210131.54,2.278753601,190,0,P.multocida,Clean
Beef 377,Beef377,BRD,ID,Ault,11/19/21,,2821377.3,4.886291827,76964.74354,1,P.multocida,Clean
Beef 378,Beef378,BRD,ID,Ault,11/19/21,,2024267.17,4.915640567,82345.63191,1,P.multocida,Clean
Beef 379,Beef379,BRD,ID,Ault,11/19/21,,614643.67,4.09285601,12383.85933,1,P.multocida,Clean
Beef 38,Beef38,BRD,TX,Cactus,3/8/21,106.1,396976219,5.7337944,541744.3613,1,P.multocida,Clean
Beef 380,Beef380,Healthy,ID,Ault,11/19/21,,776146.56,2.278753601,190,0,P.multocida,Clean
Beef 381,Beef381,Healthy,ID,Ault,11/19/21,,483372.59,2.278753601,190,0,P.multocida,Clean
Beef 382,Beef382,Healthy,ID,Ault,11/19/21,,771633.13,2.278753601,190,0,P.multocida,Clean
Beef 384,Beef384,Healthy,ID,Ault,11/23/21,,551444.62,4.51436748,32686.42929,1,P.multocida,Clean
Beef 385,Beef385,Healthy,ID,Ault,11/23/21,,258187.08,2.278753601,190,0,P.multocida,Clean
Beef 386,Beef386,Healthy,ID,Ault,11/23/21,,4530405.48,4.717070258,52127.9034,1,P.multocida,Clean
Beef 387,Beef387,Healthy,ID,Ault,11/23/21,,14855406.68,2.278753601,190,0,P.multocida,Clean
Beef 388,Beef388,Healthy,ID,Ault,11/23/21,,459920.46,2.278753601,190,0,P.multocida,Clean
Beef 389,Beef389,Healthy,ID,Ault,11/23/21,,2616841.28,3.43038749,2693.937342,1,P.multocida,Clean
Beef 390,Beef390,Healthy,ID,Ault,11/23/21,,1298615.08,2.278753601,190,0,P.multocida,Clean
Beef 391,Beef391,Healthy,ID,Ault,11/23/21,,1048784.75,2.278753601,190,0,P.multocida,Clean
Beef 393,Beef393,Healthy,ID,Boise Valley Feeders,11/23/21,,4621385.35,2.278753601,190,0,P.multocida,Clean
Beef 394,Beef394,Healthy,ID,Boise Valley Feeders,11/23/21,,2440801.21,2.278753601,190,0,P.multocida,Clean
Beef 395,Beef395,Healthy,ID,Boise Valley Feeders,11/23/21,,6100627.09,2.278753601,190,0,P.multocida,Clean
Beef 396,Beef396,Healthy,ID,Boise Valley Feeders,11/23/21,104.3,4538822.35,2.278753601,190,0,P.multocida,Clean
Beef 397,Beef397,BRD,ID,Boise Valley Feeders,11/23/21,104.3,623310.23,2.278753601,190,0,P.multocida,Clean
Beef 398,Beef398,BRD,ID,Boise Valley Feeders,11/23/21,105,1535176.25,2.278753601,190,0,P.multocida,Clean
Beef 399,Beef399,BRD,ID,Boise Valley Feeders,11/23/21,105.3,5617016.14,2.278753601,190,0,P.multocida,Clean
Beef 40,Beef40,Healthy,TX,Cactus,3/15/21,103.2,230,4.220031878,16597.08729,1,P.multocida,Clean
Beef 400,Beef400,BRD,ID,Boise Valley Feeders,11/23/21,105.1,2157207.49,3.423705913,2652.808574,1,P.multocida,Clean
Beef 401,Beef401,BRD,ID,Boise Valley Feeders,11/23/21,104.2,329841.48,2.278753601,190,0,P.multocida,Clean
Beef 402,Beef402,Healthy,ID,Boise Valley Feeders,11/23/21,104.8,95999.59,2.278753601,190,0,P.multocida,Clean
Beef 403,Beef403,BRD,ID,Boise Valley Feeders,11/23/21,104.8,14067187.67,2.278753601,190,0,P.multocida,Clean
Beef 404,Beef404,BRD,ID,Boise Valley Feeders,11/23/21,105.9,1109152.82,3.243236706,1750.800679,1,P.multocida,Clean
Beef 405,Beef405,BRD,ID,Boise Valley Feeders,11/23/21,104.1,2632582.85,3.53079922,3394.682956,1,P.multocida,Clean
Beef 406,Beef406,BRD,ID,Boise Valley Feeders,11/23/21,104.8,2877184.03,4.261350589,18253.68656,1,P.multocida,Clean
Beef 407,Beef407,BRD,ID,Boise Valley Feeders,11/23/21,105.3,1965227.41,3.257968569,1811.209007,1,P.multocida,Clean
Beef 408,Beef408,BRD,IN,Ault,12/8/21,103.4,1940958.15,2.278753601,190,0,P.multocida,Clean
Beef 409,Beef409,BRD,IN,Ault,12/8/21,102.7,4652781.19,4.183527248,15259.0413,1,P.multocida,Clean
Beef 410,Beef410,BRD,IN,Ault,12/8/21,103.5,2119598.23,3.5011451,3170.62661,1,P.multocida,Clean
Beef 411,Beef411,BRD,IN,Ault,12/8/21,102.4,24996569.99,4.199467546,15829.51272,1,P.multocida,Clean
Beef 412,Beef412,BRD,IN,Ault,12/8/21,103.5,2349560.88,5.005756906,101334.4014,1,P.multocida,Clean
Beef 413,Beef413,Healthy,IN,Ault,12/8/21,102.1,327530.86,3.593548898,3922.373067,1,P.multocida,Clean
Beef 414,Beef414,Healthy,IN,Ault,12/8/21,103.3,415989.97,3.440889108,2759.873065,1,P.multocida,Clean
Beef 415,Beef415,Healthy,IN,Ault,12/8/21,102.7,1582729.78,2.278753601,190,0,P.multocida,Clean
Beef 416,Beef416,Healthy,IN,Ault,12/8/21,103.1,2775293.17,2.278753601,190,0,P.multocida,Clean
Beef 417,Beef417,Healthy,IN,Ault,12/8/21,103.1,491085.96,2.278753601,190,0,P.multocida,Clean
Beef 418,Beef418,Healthy,IN,Ault,12/8/21,103.1,3519149.14,4.092608987,12376.8175,1,P.multocida,Clean
Beef 419,Beef419,Healthy,IN,Ault,12/8/21,103.1,657757.6,4.294152581,19685.77788,1,P.multocida,Clean
Beef 42,Beef42,Healthy,TX,Cactus,3/16/21,102.8,10560233.48,5.007284456,101691.4537,1,P.multocida,Clean
Beef 420,Beef420,Healthy,IN,Ault,12/8/21,102.5,1595608.59,2.278753601,190,0,P.multocida,Clean
Beef 421,Beef421,Healthy,IN,Ault,2/10/22,103.4,33973182.55,4.964147649,92076.25547,1,P.multocida,Clean
Beef 422,Beef422,BRD,IN,Ault,2/10/22,103.8,45058467.95,4.955106029,90179.1275,1,P.multocida,Clean
Beef 423,Beef423,Healthy,IN,Ault,2/10/22,103.8,22335800.62,4.721223854,52628.84687,1,P.multocida,Clean
Beef 424,Beef424,Healthy,IN,Ault,2/10/22,102.9,11068235.74,6.204808027,1602536.86,1,P.multocida,Clean
Beef 425,Beef425,BRD,IN,Ault,2/10/22,104.2,69327325.58,5.602996085,400863.1036,1,P.multocida,Clean
Beef 426,Beef426,Healthy,IN,Ault,2/10/22,103.3,18034807.99,5.352919192,225381.981,1,P.multocida,Clean
Beef 427,Beef427,Healthy,IN,Ault,2/10/22,102.5,3170511.99,5.426980964,267288.9249,1,P.multocida,Clean
Beef 428,Beef428,Healthy,IN,Ault,2/10/22,103.2,1963823.19,3.858226133,7214.830509,1,P.multocida,Clean
Beef 429,Beef429,BRD,IN,Ault,2/10/22,104.8,61355050.2,4.842963963,69656.87112,1,P.multocida,Clean
Beef 430,Beef430,BRD,IN,Ault,2/10/22,101.4,1053912944,5.552201817,356616.815,1,P.multocida,Clean
Beef 431,Beef431,Healthy,IN,Ault,2/10/22,103,28080091.36,6.329266817,2134355.794,1,P.multocida,Clean
Beef 432,Beef432,BRD,IN,Ault,2/10/22,104.6,222774326,5.745510245,556557.7634,1,P.multocida,Clean
Beef 433,Beef433,Healthy,IN,Ault,2/10/22,103.8,28610132.56,4.876796434,75300.25271,1,P.multocida,Clean
Beef 435,Beef435,BRD,IN,Ault,7/14/20,104.3,202410627.7,5.400098465,251245.6,1,P.multocida,Clean
Beef 436,Beef436,Healthy,IN,Ault,7/14/20,103.7,163881590.3,6.201717155,1591172.1,1,P.multocida,Clean
Beef 437,Beef437,Healthy,IN,Ault,7/14/20,102.7,88366077.78,5.860583077,725409.23,1,P.multocida,Clean
Beef 438,Beef438,BRD,IN,Ault,7/14/20,105.6,70169743.03,4.966153236,92502.45,1,P.multocida,Clean
Beef 439,Beef439,Healthy,IN,Ault,7/14/20,104,11018365.34,4.902990576,79981.69,1,P.multocida,Clean
Beef 440,Beef440,Healthy,IN,Ault,7/14/20,102.9,48767980.76,4.668879855,46653.03,1,P.multocida,Clean
Beef 441,Beef441,BRD,IN,Ault,7/14/20,103.8,75385854.09,5.898820809,792174.41,1,P.multocida,Clean
Beef 442,Beef442,Healthy,IN,Ault,7/14/20,103,102316074.7,5.87506358,750004,1,P.multocida,Clean
Beef 443,Beef443,BRD,IN,Ault,7/14/20,105.2,78216426.98,4.719413828,52409.96,1,P.multocida,Clean
Beef 444,Beef444,Healthy,IN,Ault,7/14/20,102.5,87331449.75,6.133551372,1360039.03,1,P.multocida,Clean
Beef 445,Beef445,BRD,IN,Ault,7/14/20,104.6,296862708.7,5.002388856,100551.57,1,P.multocida,Clean
Beef 446,Beef446,Healthy,IN,Ault,7/14/20,102.5,25236953.66,5.023507034,105561.86,1,P.multocida,Clean
Beef 447,Beef447,Healthy,IN,Ault,7/14/20,102.6,228053833.4,5.798907749,629372.48,1,P.multocida,Clean
Beef 448,Beef448,Healthy,IN,Ault,7/21/20,104.4,668341682.7,5.05647972,113888.46,1,P.multocida,Clean
Beef 449,Beef449,Healthy,IN,Ault,7/21/20,104.7,41998340.46,3.851332968,7101.22,1,P.multocida,Clean
Beef 45,Beef45,BRD,TX,Cactus,3/15/21,105,766422245.6,4.419156959,26251.67137,1,P.multocida,Clean
Beef 450,Beef450,Healthy,IN,Ault,7/21/20,103.3,119818020.6,5.911939227,816468.11,1,P.multocida,Clean
Beef 451,Beef451,BRD,IN,Ault,7/21/20,,155020255.1,5.992839643,983647.84,1,P.multocida,Clean
Beef 452,Beef452,BRD,IN,Ault,7/21/20,102.7,359188848.9,6.299716326,1993959.47,1,P.multocida,Clean
Beef 453,Beef453,BRD,IN,Ault,7/21/20,102.9,189548545.8,5.911612687,815854.45,1,P.multocida,Clean
Beef 454,Beef454,BRD,IN,Ault,7/21/20,103.3,447870848.6,4.942130879,87524.75,1,P.multocida,Clean
Beef 455,Beef455,Healthy,IN,Ault,7/21/20,103.3,1390636864,6.472869234,2970771.4,1,P.multocida,Clean
Beef 456,Beef456,Healthy,IN,Ault,7/21/20,102.3,303921189.9,3.453827267,2843.33,1,P.multocida,Clean
Beef 457,Beef457,BRD,IN,Ault,7/21/20,104.7,4967512471,5.085535028,121768.52,1,P.multocida,Clean
Beef 458,Beef458,BRD,IN,Ault,7/21/20,104,9405954.64,5.17034484,148028.33,1,P.multocida,Clean
Beef 459,Beef459,Healthy,IN,Ault,8/12/20,103.2,45153064.43,5.492207995,310604.68,1,P.multocida,Clean
Beef 460,Beef460,Healthy,IN,Ault,8/12/20,102.7,22145527.93,4.887776981,77228.39,1,P.multocida,Clean
Beef 461,Beef461,BRD,IN,Ault,8/12/20,102.4,237008221.2,5.249111123,177464.35,1,P.multocida,Clean
Beef 462,Beef462,BRD,IN,Ault,8/12/20,104.8,382729160.2,5.465623357,292161.75,1,P.multocida,Clean
Beef 463,Beef463,Healthy,IN,Ault,8/12/20,103.4,261069571.4,5.42137127,263858.61,1,P.multocida,Clean
Beef 464,Beef464,Healthy,IN,Ault,8/12/20,103.1,367019824.6,5.835667043,684962.89,1,P.multocida,Clean
Beef 465,Beef465,BRD,IN,Ault,8/12/20,106.3,455582882.2,3.298612948,1988.9,1,P.multocida,Clean
Beef 466,Beef466,Healthy,IN,Ault,8/12/20,102.7,96727958.04,5.967100792,927044.95,1,P.multocida,Clean
Beef 467,Beef467,Healthy,IN,Ault,8/12/20,103.2,65978606.24,5.699240321,500311.31,1,P.multocida,Clean
Beef 468,Beef468,BRD,IN,Ault,8/12/20,103.5,24431129.62,4.82041632,66132.71,1,P.multocida,Clean
Beef 469,Beef469,BRD,IN,Ault,8/12/20,103.3,106366196.9,5.175210167,149695.99,1,P.multocida,Clean
Beef 47,Beef47,BRD,TX,Cactus,3/15/21,104.4,99482.13,5.307178541,202851.6484,1,P.multocida,Clean
Beef 470,Beef470,Healthy,IN,Ault,8/19/20,,75353998.72,3.143929292,1392.93,1,P.multocida,Clean
Beef 471,Beef471,Healthy,IN,Ault,8/19/20,,6332889.16,5.390374258,245682.52,1,P.multocida,Clean
Beef 472,Beef472,BRD,IN,Ault,8/19/20,104.4,356912279.6,5.676172043,474429.89,1,P.multocida,Clean
Beef 473,Beef473,Healthy,IN,Ault,8/19/20,103.3,344104019.4,6.461880039,2896543.39,1,P.multocida,Clean
Beef 474,Beef474,BRD,IN,Ault,8/19/20,103.2,413587557.1,4.837232967,68743.71,1,P.multocida,Clean
Beef 475,Beef475,BRD,IN,Ault,8/19/20,103.8,50917761.81,5.424622044,265841.05,1,P.multocida,Clean
Beef 476,Beef476,Healthy,IN,Ault,8/26/20,105,92275946.27,3.522904368,3333.53,1,P.multocida,Clean
Beef 477,Beef477,Healthy,IN,Ault,8/26/20,105.1,56382533.03,2.278753601,190,0,P.multocida,Clean
Beef 478,Beef478,Healthy,IN,Ault,8/26/20,103.4,258866838.4,6.04866948,1118586.26,1,P.multocida,Clean
Beef 479,Beef479,BRD,IN,Ault,8/26/20,104.2,91600579.32,4.871823225,74442.89,1,P.multocida,Clean
Beef 48,Beef48,BRD,TX,Cactus,3/16/21,104.2,38648.96,5.392875979,247101.84,1,P.multocida,Clean
Beef 480,Beef480,Healthy,IN,Ault,8/26/20,102.7,37935904.73,6.120848496,1320834.78,1,P.multocida,Clean
Beef 481,Beef481,BRD,IN,Ault,8/26/20,102.7,218284274.4,6.686256102,4855747.57,1,P.multocida,Clean
Beef 482,Beef482,Healthy,IN,Ault,8/26/20,103.5,453906252.9,5.907994799,809086.21,1,P.multocida,Clean
Beef 483,Beef483,BRD,IN,Ault,8/26/20,105.2,588721469.9,6.505120748,3199784.63,1,P.multocida,Clean
Beef 484,Beef484,BRD,IN,Ault,8/26/20,102.9,123891960.5,5.180196263,151424.54,1,P.multocida,Clean
Beef 485,Beef485,Healthy,IN,Ault,8/26/20,103.3,32998602.79,5.411073869,257675.94,1,P.multocida,Clean
Beef 486,Beef486,Healthy,IN,Ault,8/26/20,104.1,306620962.9,5.814619351,652558.35,1,P.multocida,Clean
Beef 487,Beef487,BRD,IN,Ault,8/26/20,103.4,36200481.6,6.258718833,1814340.66,1,P.multocida,Clean
Beef 488,Beef488,Healthy,IN,Ault,8/26/20,103.4,92030483.48,6.962457663,9171865.19,1,P.multocida,Clean
Beef 489,Beef489,Healthy,IN,Ault,9/10/20,102.9,241560169.6,3.745223176,5561.9,1,P.multocida,Clean
Beef 49,Beef49,BRD,TX,Cactus,3/18/21,105,783724921.3,5.208406058,161586.8659,1,P.multocida,Clean
Beef 490,Beef490,Healthy,IN,Ault,9/10/20,104,110713882.1,5.332275438,214919.31,1,P.multocida,Clean
Beef 491,Beef491,BRD,IN,Ault,9/10/20,103.6,371914405,5.49051527,309396.41,1,P.multocida,Clean
Beef 492,Beef492,BRD,IN,Ault,9/10/20,103,475833620.5,5.984134475,964127.51,1,P.multocida,Clean
Beef 493,Beef493,Healthy,IN,Ault,9/10/20,103.1,77687626.79,6.115855977,1305737.8,1,P.multocida,Clean
Beef 494,Beef494,BRD,IN,Ault,9/10/20,104.6,1.54E+11,4.73786774,54684.94,1,P.multocida,Clean
Beef 495,Beef495,Healthy,IN,Ault,9/10/20,103.4,411855875.3,6.20196316,1592073.67,1,P.multocida,Clean
Beef 496,Beef496,Healthy,IN,Ault,9/10/20,102.8,46275074.56,4.327251012,21244.72,1,P.multocida,Clean
Beef 497,Beef497,BRD,IN,Ault,9/10/20,102.5,3584980954,6.958834331,9095662.37,1,P.multocida,Clean
Beef 498,Beef498,BRD,IN,Ault,9/10/20,103.2,96357275.04,5.718132739,522555.88,1,P.multocida,Clean
Beef 499,Beef499,BRD,IN,Ault,9/30/20,104.6,1110199616,5.780022122,602590.28,1,P.multocida,Clean
Beef 5,Beef5,Healthy,TX,Cactus,3/4/21,102.5,6050353.62,3.258688133,1814.212408,1,P.multocida,Clean
Beef 50,Beef50,BRD,TX,Cactus,3/18/21,104,12135712840,6.423048336,2648794.929,1,P.multocida,Clean
Beef 500,Beef500,BRD,IN,Ault,9/30/20,104.1,120850227.1,5.298347888,198768.65,1,P.multocida,Clean
Beef 501,Beef501,Healthy,IN,Ault,9/30/20,102.7,102927528.2,5.176533985,150152.99,1,P.multocida,Clean
Beef 502,Beef502,Healthy,IN,Ault,9/30/20,103.1,36472842.95,5.095677022,124645.62,1,P.multocida,Clean
Beef 503,Beef503,Healthy,IN,Ault,9/30/20,102.9,236110018.1,6.328464611,2130416.96,1,P.multocida,Clean
Beef 504,Beef504,BRD,IN,Ault,9/30/20,103.6,116272199.7,6.641305823,4378303.1,1,P.multocida,Clean
Beef 505,Beef505,Healthy,IN,Ault,9/30/20,102.9,30016392.27,2.278753601,190,0,P.multocida,Clean
Beef 506,Beef506,Healthy,IN,Ault,9/30/20,103,73610460.98,5.001663069,100383.67,1,P.multocida,Dirty
Beef 507,Beef507,BRD,IN,Ault,9/30/20,106.5,491371131.7,5.386515927,243509.51,1,P.multocida,Clean
Beef 508,Beef508,Healthy,IN,Ault,9/30/20,102.9,149139248.8,6.471537089,2961672.88,1,P.multocida,Dirty
Beef 509,Beef509,Healthy,IN,Ault,9/30/20,102.5,28722690.39,4.808545717,64349.58,1,P.multocida,Clean
Beef 51,Beef51,Healthy,TX,Cactus,3/16/21,102.7,230,3.954398641,9003.236132,1,P.multocida,Clean
Beef 510,Beef510,BRD,IN,Ault,9/30/20,103.3,982112330.9,5.557139929,360694.84,1,P.multocida,Clean
Beef 511,Beef511,BRD,IN,Ault,9/30/20,103.9,160391990.1,5.872222047,745112.84,1,P.multocida,Clean
Beef 512,Beef512,Healthy,IN,Ault,10/14/20,102.7,330885647.5,5.43221182,270527.75,1,P.multocida,Clean
Beef 513,Beef513,BRD,IN,Ault,10/14/20,103.4,302944388.9,3.731346169,5386.99,1,P.multocida,Clean
Beef 514,Beef514,BRD,IN,Ault,10/14/20,104.7,86543268.47,5.45479902,284969.92,1,P.multocida,Clean
Beef 515,Beef515,Healthy,IN,Ault,10/14/20,103.3,226090677.5,5.183467097,152569.28,1,P.multocida,Clean
Beef 516,Beef516,Healthy,IN,Ault,10/14/20,102.7,133043208.3,4.185828757,15340.12,1,P.multocida,Clean
Beef 517,Beef517,BRD,IN,Ault,10/14/20,105.2,1496127378,5.665698722,463125.53,1,P.multocida,Clean
Beef 518,Beef518,Healthy,IN,Ault,10/14/20,105.4,2.61E+11,4.689663965,48940,1,P.multocida,Clean
Beef 519,Beef519,Healthy,IN,Ault,10/28/20,103.6,71207305.46,5.596999451,395366.12,1,P.multocida,Clean
Beef 52,Beef52,BRD,TX,Cactus,3/18/21,105.1,543372008.4,4.287959341,19407.04178,1,P.multocida,Clean
Beef 520,Beef520,BRD,IN,Ault,10/28/20,107.4,35873400.24,4.804112024,63695.98,1,P.multocida,Clean
Beef 521,Beef521,Healthy,IN,Ault,10/28/20,102.5,40663944.05,5.60985542,407244.68,1,P.multocida,Clean
Beef 522,Beef522,BRD,IN,Ault,10/28/20,104.9,20785446.07,5.373834689,236501.93,1,P.multocida,Clean
Beef 523,Beef523,Healthy,IN,Ault,10/28/20,103.4,31104071.4,2.278753601,190,0,P.multocida,Dirty
Beef 524,Beef524,Healthy,IN,Ault,10/28/20,,1140970636,5.790698307,617587.23,1,P.multocida,Dirty
Beef 525,Beef525,BRD,IN,Ault,10/28/20,106.2,61842992.77,6.104916096,1273257.07,1,P.multocida,Dirty
Beef 526,Beef526,BRD,IN,Ault,10/28/20,106,248682454.3,6.059891378,1147866.49,1,P.multocida,Dirty
Beef 527,Beef527,Healthy,IN,Ault,10/28/20,103.3,17757361.45,5.745914714,557076.34,1,P.multocida,Dirty
Beef 528,Beef528,BRD,IN,Ault,11/4/20,104.1,7477736.75,3.494601187,3123.21,1,P.multocida,Dirty
Beef 529,Beef529,Healthy,IN,Ault,11/4/20,102.7,40784085.92,5.46194857,289700.05,1,P.multocida,Dirty
Beef 53,Beef53,Healthy,TX,Cactus,3/15/21,103,2.54E+11,3.421976615,2642.266476,1,P.multocida,Dirty
Beef 530,Beef530,BRD,IN,Ault,11/4/20,105.6,34582234.2,5.580159167,380328.76,1,P.multocida,Dirty
Beef 531,Beef531,BRD,IN,Ault,11/4/20,104.6,38747282.32,5.947430178,885992.77,1,P.multocida,Dirty
Beef 532,Beef532,Healthy,IN,Ault,11/4/20,102.2,48828715.51,6.128722501,1345000.67,1,P.multocida,Dirty
Beef 533,Beef533,Healthy,IN,Ault,11/4/20,103.4,13915064.83,5.269000829,185780.8,1,P.multocida,Dirty
Beef 534,Beef534,BRD,IN,Ault,11/4/20,104.1,4.63E+12,6.249640024,1776806.05,1,P.multocida,Dirty
Beef 535,Beef535,Healthy,IN,Ault,11/4/20,102.9,260220433,5.013103791,103063.24,1,P.multocida,Dirty
Beef 536,Beef536,BRD,IN,Ault,11/4/20,105.1,151065545.1,5.187374756,153948.25,1,P.multocida,Dirty
Beef 537,Beef537,Healthy,IN,Ault,11/11/20,102.9,15453924.63,5.723633852,529217.08,1,P.multocida,Dirty
Beef 538,Beef538,BRD,IN,Ault,11/11/20,106.5,2929162.17,4.300954856,19996.54,1,P.multocida,Dirty
Beef 539,Beef539,Healthy,IN,Ault,11/11/20,106.6,188202144.7,6.04298115,1104030.7,1,P.multocida,Dirty
Beef 540,Beef540,Healthy,IN,Ault,11/11/20,102.9,10689216.52,4.269667255,18606.61,1,P.multocida,Dirty
Beef 541,Beef541,Healthy,IN,Ault,11/11/20,103.8,350946213.4,4.989821301,97683.52,1,P.multocida,Dirty
Beef 542,Beef542,BRD,IN,Ault,11/11/20,104.4,78215574.15,6.144803072,1395735.33,1,P.multocida,Dirty
Beef 543,Beef543,Healthy,IN,Ault,11/11/20,103.2,408908380.3,5.720260048,525121.8,1,P.multocida,Dirty
Beef 544,Beef544,Healthy,IN,Ault,11/11/20,104,38502304.75,5.60817225,405669.4,1,P.multocida,Dirty
Beef 545,Beef545,BRD,IN,Ault,11/11/20,104.8,35660454.22,5.332755985,215157.25,1,P.multocida,Dirty
Beef 546,Beef546,Healthy,IN,Ault,11/18/20,103.7,164343930.8,4.461489523,28939.4,1,P.multocida,Dirty
Beef 547,Beef547,Healthy,IN,Ault,11/18/20,102.5,57314414.89,6.459390597,2879987.46,1,P.multocida,Dirty
Beef 548,Beef548,Healthy,IN,Ault,11/18/20,103.6,223685399.7,6.275352835,1885180.05,1,P.multocida,Dirty
Beef 549,Beef549,Healthy,IN,Ault,11/18/20,103.3,8940077.77,5.71260824,515950.74,1,P.multocida,Dirty
Beef 550,Beef550,Healthy,IN,Ault,11/18/20,102.4,17955854.51,6.210893009,1625148.34,1,P.multocida,Dirty
Beef 551,Beef551,BRD,IN,Ault,11/18/20,105.2,7.24E+11,7.031047095,10741058.82,1,P.multocida,Dirty
Beef 552,Beef552,Healthy,IN,Ault,11/18/20,102.5,56280968.14,5.885808833,768791.96,1,P.multocida,Dirty
Beef 553,Beef553,BRD,IN,Ault,11/18/20,104.8,1064023600,3.926203491,8437.3,1,P.multocida,Dirty
Beef 554,Beef554,Healthy,IN,Ault,11/18/20,102.9,104566185.7,6.153521383,1424037.36,1,P.multocida,Dirty
Beef 555,Beef555,BRD,IN,Ault,11/18/20,105.8,335480067.9,6.589527272,3886219.01,1,P.multocida,Dirty
Beef 556,Beef556,Healthy,IN,Ault,12/2/20,103.7,17970497.91,2.278753601,190,0,P.multocida,Dirty
Beef 557,Beef557,BRD,IN,Ault,12/2/20,103,608892924.7,6.084547267,1214918.84,1,P.multocida,Dirty
Beef 558,Beef558,Healthy,IN,Ault,12/2/20,102.9,21003857.39,6.354559412,2262348.01,1,P.multocida,Dirty
Beef 559,Beef559,Healthy,IN,Ault,12/2/20,103.5,106927258,3.414127321,2594.94,1,P.multocida,Dirty
Beef 56,Beef56,Healthy,TX,Cactus,3/23/21,101.8,166569187.9,6.636315666,4328283.166,1,P.multocida,Dirty
Beef 560,Beef560,BRD,IN,Ault,12/2/20,104,56378457.97,5.853180515,713149.39,1,P.multocida,Dirty
Beef 561,Beef561,BRD,IN,Ault,12/2/20,104.9,831889037.2,5.830554841,676947.27,1,P.multocida,Dirty
Beef 562,Beef562,Healthy,IN,Ault,12/2/20,102.5,19688076.92,4.248551205,17723.57,1,P.multocida,Dirty
Beef 563,Beef563,Healthy,IN,Ault,12/2/20,104.9,78315943.44,4.701462205,50287.75,1,P.multocida,Dirty
Beef 564,Beef564,BRD,IN,Ault,12/2/20,103.8,620933353.5,6.335689171,2166153.21,1,P.multocida,Dirty
Beef 565,Beef565,Healthy,IN,Ault,12/2/20,103,1148807162,6.771362446,5906938.45,1,P.multocida,Dirty
Beef 566,Beef566,Healthy,IN,Ault,12/2/20,102,88328042.68,6.37459368,2369156.12,1,P.multocida,Dirty
Beef 567,Beef567,BRD,IN,Ault,12/2/20,102.7,1.50E+12,4.824282659,66724.09,1,P.multocida,Dirty
Beef 57,Beef57,BRD,TX,Cactus,3/22/21,105.7,12413239688,6.855424072,7168430.389,1,P.multocida,Dirty
Beef 58,Beef58,BRD,TX,Cactus,3/23/21,104.9,4877435639,5.613826152,410985.1704,1,P.multocida,Dirty
Beef 59,Beef59,Healthy,TX,Cactus,3/22/21,102.3,176590835.8,4.19144345,15539.72934,1,P.multocida,Dirty
Beef 6,Beef6,BRD,TX,Cactus,3/9/21,105.5,233129209.1,5.032574021,107788.8952,1,P.multocida,Dirty
Beef 60,Beef60,Healthy,TX,Cactus,3/24/21,101.1,116347,4.627614162,42424.24891,1,P.multocida,Dirty
Beef 61,Beef61,Healthy,TX,Cactus,3/23/21,102,678889315.5,4.415742139,26046.06612,1,P.multocida,Dirty
